ID,Title,Abstract,Date Published,Tags,DOI,URL,Contributors,Provider
E00BE-730-C5E,"Empathy for Human and Non-Human Animal Pain: How Species Categorization, Pain Cues, and Psychosocial Traits Shape Pain Perception and Prosocial Intentions","Empathy for pain guides moral concern and prosocial behaviour, yet little is known about how it extends across species. This study examined how people perceive and respond to pain in humans, pets, and farmed animals, and how these responses relate to individual psychosocial traits. We developed and validated the Cross-Species Pain Empathy Task (C-SPET), the first image-based tool enabling direct comparison of pain perception and willingness to help across species. A total of 407 undergraduate participants rated perceived pain and support intentions after viewing images of wounded (pain) and non-wounded (no-pain) individuals from each species category. Participants reported greater willingness to help animals than humans, possibly due to perceptions of animals as more vulnerable. Within the animal category, when no pain was visible, farmed animals were perceived as suffering more and received more support than pets. Awareness of the typical living conditions of farmed animals may lead people to infer suffering even in the absence of pain cues. When pain was explicit, pets were perceived as suffering more and received more support than farmed animals. Pain cues may have triggered either emotional closeness toward pets or cognitive dissonance in response to farmed animal suffering, as this challenged participants’ everyday practices such as meat consumption. Canonical correlation analyses revealed two psychosocial profiles linked to pain sensitivity and prosocial intentions. A caring, pro-animal profile was associated with greater support for non-human animals. A second profile, reflecting emotional reactivity, religiosity, and cultural background, was linked to heightened pain sensitivity across species. Species-specific biases were shaped by distinct traits. Favouring animals over humans was associated with pro-animal attitudes, life choices, and lower prejudice, possibly reflecting a strategic moral prioritisation of often neglected groups. Favouring pets over farmed animals was linked to ethnicity, higher meat consumption, political conservatism, and social dominance orientation, suggesting a tendency to maintain traditional roles around animal categories. These findings highlight the psychosocial factors that shape pain empathy and caring behaviour across species.",2025-07-10,"Attitudes Toward Animals,Canonical Correlation Analysis,Empathy,Human-Animal,Human-Animal Relationships,Individual Differences,Non-Human Animals,Pain,Pain Empathy,Pain Perception,Pain in Others,Prosocial Behaviour,Social Cognition",,,"Marina López-Solà, Brock Bastian, Maria Sunol",psyarxiv
E00EC-6A3-D04,Cloned voices are easier to understand in noise than their human originals: the voice cloning intelligibility benefit,"Voice cloning technology has developed at an extremely rapid pace and recent work suggests the quality of synthesis now produces humanlike voices. Recent research on cloned voices focused on listeners’ capabilities to discriminate between cloned, ‘deepfake’ and human voices, due to perils associated with the misuse of this technology. However, the relative intelligibility of cloned and human voices is unknown. We compared the relative intelligibility ten human voices with their ten clones in background noise. Participants (N=80) listened to 80 sentences, 40 human and 40 cloned in +3dB, 0dB, -3dB and -6dB signal-to-noise ratios (SNR) in an online experiment. We found that cloned voices were more intelligible in noise than their human counterparts; up to 20% higher across all four noise levels. We also asked participants to rate the clarity and accent strength of all human and cloned voices; and asked participants to identify which voice was human in an 2AFC task. The cloned voices were rated as having marginally higher clarity and perceived to have a less standard accent. Participants identified the human voices with ~70% accuracy. The acoustic analysis of both types of voices revealed that the intelligibility benefit was linked to voice source characteristics including mean pitch and period variation, plus a smoother voice source and improved harmonic-to-noise ratio in the 500-3500 frequency range in the cloned voices. Our results have implications for applications of cloned voices, such as voice restoration, speech synthesis for non-verbal people, and for people with hearing loss.",2025-08-16,,,,"patti adank, Han Wang",psyarxiv
E01CE-B8D-28F,Polygamous Interest in a Mononormative Nation: The Roles of Sex and Sociosexuality in Polygamous Interest in a Heterosexual Sample From the UK,"Polygamy is a form of “one-sided” consensually non-monogamous relationship where one person has multiple committed partners, each of whom is only involved with that one person. It was likely a reoccurring feature of ancestral mating that posed adaptive problems for our ancestors. Yet polygamy, and multi-partnering more generally, is understudied in Western cultures, raising questions about the existence of polygamous interest and whether this is calibrated adaptively to personal condition. In two studies, we examined polygamous interest in two heterosexual online samples from the UK. In Study 1 (n = 393), modest interest was found for polygamous relationships overall. Men were six times more open to polygyny than women, but there was little sex difference in openness to polyandry. Further analysis revealed that all forms of multi-partnering were undesirable relative to singlehood and monogamy; however, consensual multi-partner relationships were less undesirable than non-consensual ones. Sex differences were largest for polygyny and arrangements where men had agreed access to a casual partner alongside a committed one, yet these were two of the most acceptable forms of multi-partnering when men and women’s responses were combined. Sociosexuality positively predicted interest in most forms of multi-partnering. Study 2 (n = 735) focused on polygyny and added status-linked traits as predictors. The results of Study 1 were broadly replicated, though the status-linked traits did not predict polygynous interest specifically. Instead, sociosexuality and male intrasexual competitiveness uniquely predicted general interest in multi-partner relationships. Overall, interest in polygamy appears to emerge despite social discouragement, and sex differences in interest track the relative costs and benefits associated with it. However, there is no strong evidence that polygamous interest is uniquely calibrated to personal condition when compared to other forms of multi-partnering.",2022-07-06T10:05:00.894891+00:00,"evolutionary psychology,polygyny,sex differences,polyandry,sociosexuality,consensual non-monogamy",,,"Steve Stewart-Williams, Sophie Harrison, Andrew G. Thomas, Lance Workman, Justin Mogilski",psyarxiv
E020C-A6D-628,"Sour Sleep, Sweet Revenge? Aggressive Pleasure as a Potential Mechanism Underlying Poor Sleep Quality’s Link to Aggression","Sleep quality is a critical component of successful human functioning. Poor sleep quality is associated with aggressive behavior, yet the psychological mechanisms that drive this effect are incompletely understood. We tested the prediction that the association between poor sleep quality and aggression would be explained, in part, by a magnified experience of positive affect during aggression. We conducted two cross-sectional studies (Study 1 N = 388; Study 2: N = 317) and a third preregistered study (N = 379), which tested for mediation across two waves that were separated by 14-42 days. Across all three studies, we replicated the positive association between poor sleep quality and aggression. However, we did not observe compelling or consistent evidence that poor sleep quality is linked to greater positive affect during aggression. Such aggressive pleasure was temporally-stable and predicted subsequent increases in aggressive behavior. These findings support a reinforcement model of aggressive affect, in which the pleasure of aggression promotes greater aggression over time ‒ perhaps explaining why some individuals are more dispositionally-aggressive than others.",2019-01-30T19:10:59.093583+00:00,"pleasure,social rejection,sleep quality,affect,aggression",,,"David Chester, Joseph Dzierzewski",psyarxiv
E0064-269-1FF,Digital Content Modalities and Adolescent Mental Health: A Systematic Review and Meta-Analysis of Video versus Non-Video Platform Effects,"Background: Rising adolescent mental health concerns have paralleled the proliferation of multimodal digital platforms, with short-form video consumption reaching unprecedented levels. Current research aggregates diverse social media platforms, potentially obscuring content-specific psychological mechanisms that may differentially impact mental health outcomes.

Objectives: To systematically examine how different digital content modalities (text, image, video) affect adolescent mental health outcomes, with particular focus on the psychological mechanisms linking short-form video platforms to anxiety and depression.

Methods: We conducted a systematic review and meta-analysis following PRISMA guidelines. Electronic databases (PsychINFO, PubMed, Web of Science, Scopus) were searched for studies published 2020-2024 examining digital content consumption and adolescent mental health. Inclusion criteria required adolescent participants (10-19 years), validated mental health measures, and content modality specification. Random-effects meta-analysis was performed using Cohen's d and odds ratios, with subgroup analyses by content type.

Results: Forty-seven studies met inclusion criteria (N=156,789 participants). Short-form video platforms showed significantly stronger associations with mental health outcomes (pooled d=0.45, 95% CI: 0.32-0.58) compared to image-based platforms (d=0.28, 95% CI: 0.18-0.38) and text-based platforms (d=0.21, 95% CI: 0.12-0.30). Video content demonstrated unique psychological pathways including enhanced parasocial relationships (d=0.35), intensified social comparison (d=0.48), and algorithm-driven attention disruption (d=0.33). Longitudinal studies revealed accelerated symptom development among video platform users compared to other modalities.

Conclusions: Digital content modality significantly influences adolescent mental health outcomes, with video platforms creating distinct psychological risks requiring targeted interventions. Current aggregated approaches to social media research may substantially underestimate video-specific effects. Clinical assessment and prevention programs should differentiate content modalities in their approaches.

Keywords: digital content, video platforms, adolescent mental health, social media, systematic review, meta-analysis, TikTok, Instagram, parasocial relationships",2025-09-23,,,,"Elias Kairos Chen, Victoria Tan, Kristina Garcia-Tan",psyarxiv
E01BB-2E8-3FB,Navigating the Maze: Living with Narcissistic Personality  Disorder,"Abstract: 
Over the last twenty years, attention and research have been paid to the term narcissism 
personality disorder. The NPD is a concept classified in the Diagnostic and Statistical Manual of 
Mental Disorders (DSM-5) as a personality disorder characterized by grandiosity, a need for 
admiration, and a lack of empathy, as stated by the American Psychiatric Association 2013. A 
person with NPD creates a great challenge for the lives of those around them because these 
individuals fundamentally believe that they are mentally healthy and that others should try harder 
to understand them. In other words, a person with an inflated self-image, a deep need for admiration, 
and who considers themselves the center of the universe believes that the rest of humanity was 
created to serve the narcissistic person. Expanding awareness of their characteristics and trying to 
equip themselves with tactics that will reduce the damage of the NPD in the lives of those around 
them.  
This article defines the narcissistic personality and its types and discusses how NPDs defend 
themselves, take revenge, and their strategies. The following describes the personality of people 
who are usually suitable prey to narcissists, the victim's view of them, and how this personality 
selects these victims. At least Providing practical solutions with examples to maintain the mental 
health of people who interact with someone with NPD in their daily lives.",2025-04-07,,,,Mina Bakhteyari Haftlangi,psyarxiv
E00D2-570-002,Anger and its Consequences for Judgment and Behavior: Recent Developments in Social and Political Psychology,"In the eyes of the public—and in a substantial amount of scholarly research—anger is often framed in a negative light, given its role in driving people to act in antisocial ways. However, anger also has the potential for social good, insofar as it focuses attention on, and motivates people to fix, perceived injustices. As we discuss, the foundational link between anger and a desire to rectify justice has profoundly important implications that are relevant to research and theory in a variety of different disciplines (e.g., experimental social psychology, neuroscience, political science, personality). We begin this chapter by considering the methodological and theoretical challenges involved in the measurement of this feeling state, along with its relevance to our line of research on revenge, as well as the ideological consequences of threat. In the course of this discussion, we introduce a neo-Gibsonian framework of threat which allows for the fact that different types of threats, via anger, can exert different types of ideological consequences. A key prediction of this model—one that distinguishes it from current models of threat—is that activation of anger following threat has the potential to shift political attitudes to the “right” or to the “left”, depending on the nature of the threat at hand. These and other findings provide a more comprehensive understanding of this emotion, its relation to (perceived and actual) injustice, and its role in shaping relevant political beliefs.",2018-12-06T18:15:44.603562+00:00,"emotion,politics,anger,threat,political psychology,attitudes",,,"Alan Lambert, Fade Eadeh, Emily Hanson",psyarxiv
E00AA-430-D67,Cross-Societal Variation in Norm Enforcement Systems: A Review,"Across human societies, people are sometimes willing to punish norm violators. Such punishment can take the form of revenge from victims, seemingly altruistic intervention from third parties, or legitimized sanctioning from institutional representatives. Although prior work has documented cross-cultural regularities in norm enforcement, substantial variation exists in the prevalence and forms of punishment across societies. Such cross-societal variation may arise from universal psychological mechanisms responding to different socio-ecological conditions, or from cultural evolutionary processes, resulting in different norm enforcement systems. To date, empirical evidence from comparative studies across diverse societies has remained disconnected, due to a lack of interdisciplinary integration and a prevalent tendency of empirical studies to focus on different underpinnings of variation in norm enforcement. To provide a more complete view of the shared and unique aspects of punishment across societies, we review prior research in anthropology, economics, and psychology, and take a first step towards integrating the plethora of socio-ecological and cultural factors proposed to explain cross-societal variation in norm enforcement. We conclude by discussing how future cross-societal research can use diverse methodologies to illuminate key questions on the domain-specificity of punishment, the diversity of tactics supporting social norms, and their role in processes of norm change.",2023-07-28T12:35:38.712715+00:00,"punishment,culture,social norms,cross-cultural research",,,"Catherine Molho, Slewe, S. (Sam), Zachary H. Garfield, Francesca De Petrillo",psyarxiv
E0062-B07-029,Authoritarianism in Action,"We propose a behavioral view of authoritarianism, and argue that the everyday psychology of rules and punishment is at its core. Authoritarianism is often understood at the nation-state level, categorizing particular regimes and practices as authoritarian, or at the individual level, as a set of tendencies or worldviews. We reposition behavior as the main unit of analysis. We specify a set of behaviors made available only when people interact with the state, and use state rules and state punishment to carry out their own desires (e.g., for revenge, dominance) at the expense of the rule of law. Then, we propose that at the heart of these authoritarian behaviors is regular, everyday psychology—the psychology of norms and norm enforcement via third party punishment, albeit formalized, codified, and refracted through state procedures. States solve large scale coordination problems, largely with codified rules and official third- party punishments. Sometimes people use these procedures to fairly and legitimately uphold the rule of law, and sometimes people use them for their own ends, amounting to authoritarianism. We review how the state channels human desires for punishment and rules, and how people can use state punishment and state rules to behave in authoritarian ways; State punishments can be administered selectively and personally. Official rules can be made that keep individuals from public services, or exist only to keep some people in positions of power over others. The psychology of norms and third party punishment, which enables large-scale human cooperation, is at the heart of authoritarianism.",2025-09-24,,,,"Connie Pui Yee Chiu, Nicolette Dakin, Jordan Wylie, Ana P. Gantman, Wil Cunningham",psyarxiv
E01E0-F1B-3D3,Exploring online buying behaviours: Psychological insights from a comprehensive bibliometric analysis,"The shift from traditional to online shopping is happening at an exponential rate. Numerous terms have emerged recently in the field, such as “impulsive purchasing,” “compulsive buying,” “compulsive consumption,” “impulsive spending patterns,” “revenge buying”, “panic buying,” and “shopping addiction”. The objective of this study is to understand the psychological perspectives associated with online buying. Web of Science Core Collection (WoSCC) was the source of obtaining publication records from the year 1989 till 2024. Latest version of CiteSpace 6.3.R1 (64-bit) W software was used for mapping and bibliometric analysis. Document co-citation analysis (DCA), author co-citation analysis (ACA), and dual map overlay was analysed by using 813 records. Publication records indicate that a greater number of articles were published during the Covid-19 pandemic. Country network mapping found USA (252) with highest number of publications in the concerned domain. However, in institutional based analysis, it was found that the University of London (22) contributed the maximum number of publications. Author Muller, A (8) had contributed highest number of publications which are mainly focussed on shopping disorder. The largest five clusters, Cluster #1 online compulsive buying, Cluster #2 trust convenience, Cluster #3 state anxiety, Cluster #5 covid-19 pandemic, Cluster #6 Hong Kong were identified by DCA analysis. Keywords with strongest burst were mental health (5.81), community (5.59), purchase intention (4.44), disability (3.88), validation (3.82), risk (3.77), responses (3.74), performance (3.70), internet (3.64) and abuse (3.48), which were the indicators of emerging trend.",2024-07-03T08:27:51.354658+00:00,"online buying,bibliometric,citespace,citation analysis",,,"Mani Abdul Karim, Neha Jha",psyarxiv
E01C6-3AD-111,Personality Correlates of Dispositional Forgiveness: A Direct Comparison of Interpersonal and Self-Forgiveness Using Common Transgression Scenarios,"Although the personality correlates of dispositional interpersonal forgiveness (forgiveness of others) have been well characterized, those of dispositional self-forgiveness are less well understood. Moreover, when the personality correlates are examined for both types of forgiveness, the comparison has been based on participants’ self-report ratings on questionnaires. The current study sought to address these gaps in the literature by adopting a scenario-based approach, which has been used less frequently, especially in self-forgiveness research. A total of 160 participants read six fictional scenarios, each describing a severe transgression, from the perspective of the transgressor (self-forgiveness, n = 78) or the victim (interpersonal forgiveness, n = 82) of the transgression, and then responded to several items assessing different facets of forgiveness (avoidance, revenge, and benevolence). Participants’ personality (Big Five) and explanatory style were also assessed. Consistent with prior literature, agreeableness and neuroticism generally predicted different facets of interpersonal forgiveness. These two personality traits also predicted facets of self-forgiveness, but, additionally, conscientiousness and one’s tendency to internalize failure (the personal component of explanatory style) uniquely predicted self-forgiveness, especially avoidance motivations. These results point to both similarities and differences in the personality correlates for interpersonal and self-forgiveness. As a secondary, more exploratory aim, the current study compared the results from our scenario-based assessment of forgiveness to those based on a commonly used questionnaire, the Other and Self subscales of the Heartland Forgiveness Scale (HFS). As expected, the Other subscale of the HFS were associated with levels of interpersonal forgiveness assessed with our transgression scenarios, but, surprisingly, so were the HFS Self subscale. Moreover, the Self subscale was not associated with levels of self-forgiveness assessed with transgression scenarios, except for avoidance motivations. These results suggest that scenario-based and questionnaire-based methods may capture different facts of forgiveness and cannot be used interchangeably, especially for the assessment of self-forgiveness. More generally, the current study illustrates the importance of conducting direct within-study comparisons of interpersonal and self-forgiveness as well as of different assessment methods to better understand the similarities and differences between the two types of forgiveness.",2023-05-07T19:45:51.771290+00:00,"neuroticism,explanatory style,agreeableness,interpersonal forgiveness,self-forgiveness,big five,conscientiousness,forgiveness",,,"Nicholas Carruth, Lucas Hampton, Akira Miyake, John Lurquin",psyarxiv
E00CF-938-55E,"Exaggerated Misperceptions of Police, not Exaggerated Claims of Harmful Drug Effects on the Brain, is Killing Black People and Police: Reply to “Exaggerating Harmful Drug Effects on the Brain Is Killing Black People”","In a recent Neuron NeuroView article, Dr. Carl Hart raises concerns that drug research exaggerates detrimental effects on the brain, which contributes towards harmful stereotypes or toxicology reports being used to justify and legitimize police brutality and killing of black people. In Part 1, I review the cases that Hart mentions to support his central claim. I find they do not provide sufficient evidence that drugs play a systematic role in motivating, justifying or legitimizing police brutality or deadly force. Future studies of police-civilian interactions are required to prove or disprove the hypothesis. Hart uses the term ‘massacre’ to refer to police killings of black people, but offers little to no evidence that police are massacring black people. In Part 2, I review two large national officer-involved fatality databases and summarize studies of racial bias and policing. To date, there is very little to no systematic evidence for anti-black bias in police shootings or killings. In Part 3, I delineate a causal pathway and cite evidence to describe how widespread, distorted perceptions of police may paradoxically contribute towards hundreds of excess homicides and thousands of felonious crimes per year in the US. These violent crimes are committed against mostly black victims, thus exacerbating the cycles of violence and structural disadvantages of socioeconomically distressed minority communities. Hart also states recreational drugs have overwhelmingly positive effects and pose less danger than police, yet black people are ~400x more likely to die by drug overdose than by an unarmed encounter with police, which is comparable to the odds of being struck by lightning. Mass protests sparked by the death of George Floyd at the hands of police have raised awareness about police brutality and the need for police reform, but distorted perceptions of police, amplified by media bias and misinformation, have also led to mass rioting, looting, and the destruction of thousands of small businesses (many of which were black-owned). They have also fueled ambush revenge killings of more than 20 officers since 2014 and have increased officers’ concerns over their safety. I propose a systems level, causal network as an approach to model the public and mental health outcomes of high profile police brutality videos that includes complex interactions among psychosocial factors and the influences of misinformation and racial, media and political bias. The model may inform evidence-based strategies to ameliorate health inequities attributed to structural racism and suggests new avenues for research in these areas.",2020-10-27T07:38:39.851754+00:00,"racial bias,police use of force,systems psychology,evidence based advocacy,officer-involved shootings,racial disparity",,,Spiro P. Pantazatos,psyarxiv
